0,1,2,Classification
1.7024421931567584,-0.8387632541413997,0.7770740284252501,C2S1
0.8172550894025556,-1.204864413157625,0.8147382704399794,C3S1
2.2393483904918092,-0.6385921701748914,0.7473794021812796,C2S1
2.8043288744846855,-0.8301884058087934,0.7403313514392476,C2S1
-3.0105275611335442,2.182132565624299,1.7310519625093497,C4S2
0.930995146266116,-0.2946194243884975,0.5123210645901023,C3S1
-3.050240277248072,-0.7448033628218386,1.1902000525613503,C3S1
1.1083470546018668,0.4735852451407818,0.554782805682189,C3S1
-3.1110335170596124,1.9643564430561435,2.3507317418600007,C4S2
3.3516503732405583,-1.610092588028516,0.5195822768526717,C2S1
-1.7421756599651335,-1.1722009356601135,0.4452348532984736,C3S1
0.019493369706314,1.7469563740755492,-0.5035491727629668,C3S1
0.457283613322151,1.474535509256803,0.4518748333322574,C3S1
-4.485216820253834,-1.3038188479979156,0.7458155630853273,C4S1
1.8254726931746026,0.41634534918382854,0.1389898127452306,C3S1
1.2050650603350264,-1.454791611521533,2.712740205560433,C3S1
-3.934730727989474,2.046899123440017,-0.6904871324687746,C4S2
2.673692123965262,-0.43737456789207796,0.7736788746009804,C2S1
1.014146862604397,-0.6727536193486685,0.6839021478434885,C3S1
3.02558786529691,0.2421123377737251,1.6029377809248004,C2S1
0.5915271291569066,-1.1291799531716558,1.4109268227178395,C3S1
-3.3363882436476175,-3.0069730635930054,0.46243431249132216,C3S1
0.9311745915215024,2.256124555393227,0.2889928495851267,C3S2
1.480965923261584,0.6551192186915441,-0.16075307659185822,C3S1
2.832061180799771,-0.9995501495682815,1.3305845856731242,C2S1
2.8773061022185153,-1.39813799814609,-0.04386997774145841,C2S1
2.978665457954048,-1.4045091991946237,0.03987320969380753,C2S1
-0.2650016529969681,0.20124712595073901,0.5241105653146351,C3S1
1.5884895067678395,-0.7864406508397545,-1.1825739024066373,C3S1
0.9927173360110879,1.3134915728537515,-0.25442796487907654,C3S1
0.6182394866416766,0.12335941681355289,0.048212521826678754,C3S1
-0.2639311346838216,-0.6567459707625855,-0.5839735936273175,C3S1
1.8439324392757792,-0.2090984723167325,0.6332864530007293,C3S1
-0.2887232925098117,-0.8421775356875678,-0.5876000170006423,C3S1
0.7290100106913564,0.8085162661844092,0.06892358144144693,C3S1
1.6484298253548757,-0.28634350950045306,0.5912573512490177,C3S1
-2.8778675156668596,0.3612653090028709,2.684007168465114,C3S1
1.3532108954113848,-0.6085874573100671,1.2899283280007823,C3S1
0.609112416604503,0.6816454575645308,1.5266417713509517,C3S1
2.118888954737585,-0.35021611514095197,1.3234278582207177,C2S1
0.7956026945381285,-0.19029648103549435,1.2385375372216696,C3S1
2.306564608976807,-0.5527425922900633,0.8381316759513109,C2S1
-0.06741408215407671,-1.4242657211548073,0.6291055067183743,C3S1
1.2667826516684555,1.5354733822251865,1.5297794555904296,C3S1
-0.20032087379106223,3.073111797740431,-0.040047307401030824,C3S1
0.6361159423229474,2.4021539082470205,0.34647357070924106,C3S1
0.6873449140839523,2.2258038452595694,0.13782783129289772,C3S1
1.4749614227272303,-0.905027166594064,1.3180240988532312,C2S1
0.6343833566448267,0.2637761671177115,0.7867948563813482,C3S1
0.5894876163074186,0.4043506923383087,1.336823375305712,C3S1
2.5471991098032976,0.4843967807648026,-0.0008120835891941243,C2S1
-1.2123952678480778,-0.01772213503121052,1.3800191076996053,C3S1
1.0973911696107972,0.012189510762960806,0.9687660190234705,C3S1
1.1790445781397287,0.9327717579969382,1.0948781450157767,C3S1
3.112198132794487,-0.3265810774085004,-0.16587229949190027,C2S1
0.4140057615673878,0.6709207068680594,-1.1580010197619361,C3S1
-1.4677535918937479,0.2654443072011114,1.548255632240126,C3S1
-4.137683571908987,10.546844788233141,2.7615413615262208,C4S4
-2.5047830298812963,-0.8754563773650953,-2.276596379273361,C3S1
-2.1969133985181877,-0.005328003852803948,-0.8668138722608011,C3S1
-4.931453141202068,-0.9276316486349548,0.16466924966581414,C4S1
-0.03409485541452384,-1.5310853844417767,-0.09353244541539989,C3S1
-2.5120948144796973,7.894807552541668,-0.28131870058707853,C4S4
0.027007448869679703,-1.2532709117948622,0.721651082334409,C3S1
2.2943322106329522,-0.971926748360266,-0.04903299950802987,C2S1
-1.2316612441982726,-0.025914061534798832,-1.104246608502134,C3S1
-4.830941651463497,5.7501821832276825,1.8882842288961765,C4S3
-5.258785671166732,2.281410169179118,0.7088912605705271,C4S2
-0.46219580998753435,4.807052671303585,-0.9751590652370499,C3S1
-0.5978160375910736,-0.8569716927579688,-1.4023106192244152,C3S1
1.397848589561734,-0.35752074414622226,-1.5461006826945567,C3S1
0.6405488720795007,-1.5767492839458452,-1.717171396456264,C3S1
0.00014086642312729006,-1.1416470429598844,-0.021804536678873308,C3S1
0.6358646025675756,-0.22034002694445692,-1.79096076509092,C3S1
1.3143311903595483,0.2794199514137925,-1.6548583049279155,C3S1
1.2496613985318246,0.08565659592858951,-1.0537889069043263,C3S1
-6.414376414465545,3.9445429764897515,3.1834046270004257,C4S1
2.282557844255335,-0.4635835902828281,-1.3231094504047531,C2S1
1.4357413756899828,0.422907731791493,-2.1132324899214585,C3S1
0.5467332177589301,0.16586050130373456,-0.5592983258250656,C3S1
2.569009745843398,-0.9452844157323054,-0.35532018339610877,C2S1
2.079906607478568,-0.852371274395932,-0.04866590031003262,C2S1
1.317032180384576,-0.3976582219436426,-1.3539695350571244,C3S1
1.603173882783317,0.1231492998467463,-0.3320771433183611,C3S1
2.227057442180901,-0.827189802609652,0.404381313628382,C2S1
2.1819840271329074,-0.17169323477504847,-0.8004506062242585,C2S1
1.2850899536319549,-0.536695943184981,-0.883384064296362,C3S1
2.2443545473496744,-0.7564892487799791,-0.25411763367527623,C2S1
0.8028328921578319,-1.0004578226414147,0.1695957574796224,C3S1
2.753123829574219,-0.4815688514825478,0.6602575004267804,C2S1
1.8875403985329218,0.08958399104493776,0.10055272511742765,C2S1
2.0636688520087367,-0.18272970213600187,0.8878698270408503,C2S1
1.276386632797007,0.10273732897372405,0.4981658109773007,C3S1
2.988550089048047,-0.3974516477990188,0.8782987120162309,C2S1
-3.9491647938989365,-1.430454621484529,-0.101969965111402,C4S1
1.0446281342989865,-0.27915670648465984,0.7786094857034782,C3S1
1.4852391279189063,-0.08859321015063613,0.5629097972639764,C3S1
-3.9909342902340486,-0.969901260616911,-0.43525947600136167,C4S1
1.0245397649321812,0.8051397970219123,-0.5909300446312256,C3S1
-0.1313232964730437,0.5061620635911498,-0.06497268699223523,C3S1
0.6574309654113327,-0.6590936617545544,-0.001004213704520281,C3S1
0.7028974437786931,-1.4053067292679615,-0.22565808957745515,C3S1
0.6715178440535403,-0.8678314423352423,0.1900023069184335,C3S1
2.0448109350008616,-0.9780054012718047,-1.782796409133483,C2S1
-0.7914880799202574,0.8886709037463902,-0.7266116998857024,C3S1
-1.1996939050795572,-0.15678900162418488,-0.5255519787226883,C3S1
